Claim Date,Customer ID,Customer Zip Code,DB Update Date,Insurance Expiry Date,Insurance Status,Model Line,Original Source,Product Production Date,Status,Sub Model Line,Sub Status,Vendor ID,Holding Fee,Insurance Amount,Storage Fee,Total Acquisition Cost
,J13043389,3088,28/10/2010,29/09/2011,Recently Expired,Core,State-Public,31/07/1993,INCOMPLETE,Dual Phase,Incomplete,,0,232,0,15200
3/07/2006,J12607702,3088,13/12/2007,,Unknown Status,Core,State,8/04/1994,COMPLETE,Compact,Complete,148024,0,72,0,63200
16/10/2007,J12683198,3088,26/07/2009,18/11/2009,Expired Over 2 Years Ago,Core,State-Public,5/07/1995,COMPLETE,Compact,Complete,145848,0,52,0,90400
,J12632182,3088,28/02/2010,15/06/2010,Recently Expired,Core,State-Public,1/01/1996,INCOMPLETE,Dual Phase,Incomplete,,0,1260,88,42520
13/04/2005,J12549244,3088,19/12/2009,12/05/2010,Recently Expired,Core,State-Public,20/03/1993,COMPLETE,Dual Phase,Complete,149472,0,816,64,14964
,J12554989,3088,5/12/2009,3/12/2009,Expired Over 2 Years Ago,Core,State-Public,1/01/1993,INCOMPLETE,Dual Phase,Incomplete,,0,192,100,91720
,J12628242,3088,22/06/2010,6/10/2010,Recently Expired,Yard,State-Public,7/07/1997,INCOMPLETE,Dual Phase,Incomplete,,0,632,576,15536
,J13030276,3088,26/07/2009,24/05/2010,Recently Expired,Yard,State-Public,10/10/1999,INCOMPLETE,Dual Phase,Incomplete,,0,1112,812,27244
28/09/2005,J12556377,3088,10/01/2010,1/05/2010,Recently Expired,Core,State-Public,6/01/1993,COMPLETE,Single Phase,Complete,204792,0,708,120,49040
,J12564208,3088,8/03/2010,2/08/2010,Recently Expired,Core,State-Public,3/06/1993,INCOMPLETE,Single Phase,Incomplete,,0,60,128,13224
,J12554069,3088,25/04/2010,6/10/2010,Recently Expired,Core,State-Public,28/07/1992,INCOMPLETE,Single Phase,Incomplete,,0,176,96,98360
30/11/2007,J12795700,3088,23/11/2007,,Unknown Status,Bat,State,12/02/1993,COMPLETE,3 Phase,Complete,216632,0,300,448,25200
,J12682125,3088,28/04/2007,,Unknown Status,Bat,State,9/01/1993,INCOMPLETE,3 Phase,Incomplete,,0,116,20,59680
7/11/2007,J12754555,3088,28/09/2007,,Unknown Status,Yard,State,5/07/1999,COMPLETE,3 Phase,Complete,145848,0,636,1256,23172
,J12643496,3088,30/10/2009,10/11/2009,Expired Over 2 Years Ago,Core,Corporate System,20/11/1992,INCOMPLETE,Compact,Incomplete,,0,932,24,67560
3/11/2005,J12554268,3088,16/02/2010,13/04/2010,Recently Expired,Core,State-Public,13/01/1993,COMPLETE,Compact,Complete,145848,0,564,64,45280
27/06/2005,J12552766,3088,25/04/2010,15/04/2010,Recently Expired,Core,Technical Doc,15/01/1993,COMPLETE,Compact,Complete,148416,0,1168,96,20400
6/06/2005,J12550141,3088,14/12/2009,17/04/2010,Recently Expired,Core,State-Public,13/11/1993,COMPLETE,Compact,Complete,145848,0,736,136,19120
26/06/2006,J12622425,3088,13/12/2009,29/01/2010,Expired Over 2 Years Ago,Core,State,15/09/1996,COMPLETE,Compact,Complete,145848,0,348,76,50840
,J12605124,3088,9/12/2009,16/10/2010,Recently Expired,Core,State-Public,5/06/1996,INCOMPLETE,Compact,Incomplete,,0,1380,20,84240
11/09/2007,J12687160,3088,23/11/2009,24/08/2010,Recently Expired,Core,State-Public,23/05/1996,COMPLETE,Compact,Complete,149296,0,836,56,43480
15/06/2005,J12551708,3088,16/11/2009,2/08/2010,Recently Expired,Core,State-Public,18/03/1993,COMPLETE,Compact,Complete,145848,0,340,28,74080
13/07/2005,J12550307,3088,15/06/2010,27/07/2010,Recently Expired,Core,State-Public,31/07/1993,COMPLETE,Compact,Complete,147328,0,636,56,14504
18/01/2007,J12645583,3088,5/01/2010,20/04/2010,Recently Expired,Core,State-Public,4/01/1993,COMPLETE,Compact,Complete,149296,0,1736,12,63560
13/08/2005,J12554645,3088,16/04/2010,31/03/2010,Recently Expired,Core,State-Public,1/05/1993,COMPLETE,Compact,Complete,147328,0,840,84,29040
11/03/2006,J12570937,3088,27/07/2010,26/06/2010,Recently Expired,Core,Technical Doc,1/05/1992,COMPLETE,Compact,Complete,148416,0,644,44,90000
28/04/2006,J12623266,3088,24/07/2005,,Unknown Status,Yard,State,3/05/1996,COMPLETE,5 Phase,Complete,216632,0,488,1140,24016
,J12675575,3088,17/06/2007,,Unknown Status,Bat,State,31/03/1993,INCOMPLETE,5 Phase,Incomplete,,0,300,376,55920
,J12670651,3088,18/05/2007,,Unknown Status,Bat,State,29/06/1993,INCOMPLETE,5 Phase,Incomplete,,0,512,184,90040
,J12737538,3088,3/08/2007,,Unknown Status,Yard,State,10/09/2000,INCOMPLETE,5 Phase,Incomplete,,0,368,416,26676
27/05/2009,J13023320,3088,28/03/2009,27/02/2010,Expired Over 2 Years Ago,Yard,State-Public,16/12/2000,COMPLETE,5 Phase,Complete,149296,0,740,996,30240
,J12600098,3088,9/10/2005,,Unknown Status,Yard,State,20/10/1997,INCOMPLETE,5 Phase,Incomplete,,0,1232,532,13608
25/09/2007,J12741412,3088,8/07/2007,,Unknown Status,Adventure,State,12/12/1999,COMPLETE,Large,Complete,145848,0,780,1280,90800
2/07/2005,J12550561,3088,3/01/2010,28/11/2010,Recently Expired,Adventure,State-Public,2/10/1992,COMPLETE,Large,Complete,145848,0,380,112,35560
26/06/2005,J12553586,3088,20/12/2009,11/01/2010,Expired Over 2 Years Ago,Adventure,State-Public,18/09/1992,COMPLETE,Large,Complete,149296,0,448,112,21960
,J12666736,3088,23/03/2007,,Unknown Status,SL-300,State,21/01/1997,INCOMPLETE,Dual Phase,Incomplete,,0,2116,364,48964
5/05/2007,J12667416,3088,3/02/2007,,Unknown Status,SL-300,State,4/06/1996,COMPLETE,Dual Phase,Complete,147112,0,6616,336,56700
25/06/2007,J12683032,3088,30/03/2007,,Unknown Status,SL-300,State,28/01/1997,COMPLETE,Dual Phase,Complete,147112,0,4124,956,80280
,J12726080,3088,18/10/2007,,Unknown Status,Core,State,30/09/1999,INCOMPLETE,Dual Phase,Incomplete,,0,272,432,14952
27/01/2008,J12853000,3088,15/01/2009,8/09/2009,Expired Over 2 Years Ago,Core,State,6/08/1997,COMPLETE,Dual Phase,Complete,216632,0,844,532,15416
,J13029431,3088,22/06/2009,29/05/2010,Recently Expired,Core,State-Public,6/11/1997,INCOMPLETE,Dual Phase,Incomplete,,0,1780,476,11652
30/08/2007,J12708272,3088,17/09/2007,,Unknown Status,Core,State,4/02/1998,COMPLETE,Dual Phase,Complete,145848,0,804,176,12736
,J12919042,3088,19/02/2008,,Unknown Status,Core,State,29/05/2000,INCOMPLETE,Dual Phase,Incomplete,,0,984,560,18868
1/08/2007,J12688701,3088,13/09/2007,,Unknown Status,Core,State,1/11/1997,COMPLETE,Dual Phase,Complete,145848,0,732,572,20168
,J12759583,3088,2/08/2007,,Unknown Status,Core,State,16/09/1998,INCOMPLETE,Dual Phase,Incomplete,,0,244,60,12044
1/01/2008,J12776714,3088,28/03/2008,,Unknown Status,Core,State,3/03/2000,COMPLETE,Dual Phase,Complete,145848,0,200,188,99200
19/11/2007,J12671140,3088,31/07/2007,,Unknown Status,Core,State,18/11/1997,COMPLETE,Dual Phase,Complete,145848,0,684,40,47760
20/08/2008,J12932854,3088,25/08/2008,,Unknown Status,Core,State,26/05/2003,COMPLETE,Dual Phase,Complete,145848,0,1512,296,17608
,J12718874,3088,25/07/2007,,Unknown Status,Core,State,7/08/1999,INCOMPLETE,Dual Phase,Incomplete,,0,724,64,21572
11/09/2007,J12743074,3088,21/10/2007,,Unknown Status,Core,State,5/03/2000,COMPLETE,Dual Phase,Complete,145848,0,868,248,18008
,J12859705,3088,6/07/2008,,Unknown Status,Core,State,4/07/2000,INCOMPLETE,Dual Phase,Incomplete,,0,640,192,96320
20/08/2008,J12943600,3088,28/06/2008,,Unknown Status,Core,State,13/10/2003,COMPLETE,Dual Phase,Complete,145848,0,96,196,12544
,J12829415,3088,14/01/2009,19/09/2009,Expired Over 2 Years Ago,Core,State,6/07/2002,INCOMPLETE,Dual Phase,Incomplete,,0,1212,488,87560
,J12853477,3088,26/05/2008,,Unknown Status,Core,State,24/12/2002,INCOMPLETE,Dual Phase,Incomplete,,0,1504,444,18892
,J12862927,3088,28/02/2008,,Unknown Status,Core,State,7/01/2002,INCOMPLETE,Dual Phase,Incomplete,,0,792,524,28480
,J12719580,3088,20/10/2007,,Unknown Status,Core,State,3/01/1999,INCOMPLETE,Dual Phase,Incomplete,,0,784,272,45240
26/09/2007,J12751160,3088,21/10/2007,,Unknown Status,Core,State,3/06/1999,COMPLETE,Compact,Complete,145848,0,1576,312,54000
,J12950550,3088,5/06/2008,,Unknown Status,Core,State,3/07/1998,INCOMPLETE,Compact,Incomplete,,0,1020,212,13416
5/10/2007,J12689066,3088,8/09/2007,,Unknown Status,Core,State,22/11/1998,COMPLETE,Compact,Complete,145848,0,240,552,11956
22/10/2007,J12728338,3088,13/09/2007,,Unknown Status,Core,State,27/07/1999,COMPLETE,Compact,Complete,149296,0,1988,320,24712
28/04/2008,J12904489,3088,14/06/2008,,Unknown Status,Core,State,12/07/1997,COMPLETE,Compact,Complete,145848,0,696,112,16016
,J12741893,3088,17/09/2007,,Unknown Status,Core,State,30/08/1999,INCOMPLETE,Compact,Incomplete,,0,1576,156,15304
10/06/2009,J13027833,3088,2/07/2009,24/08/2009,Expired Over 2 Years Ago,Core,Technical Doc,10/04/1997,COMPLETE,Compact,Complete,149296,0,1376,268,22000
,J12814303,3088,19/04/2008,,Unknown Status,Core,State,17/10/2000,INCOMPLETE,Compact,Incomplete,,0,1480,120,19236
,J12932297,3088,10/02/2008,,Unknown Status,Core,State,20/06/2001,INCOMPLETE,Compact,Incomplete,,0,1688,340,11420
,J12800431,3088,3/08/2008,,Unknown Status,Core,State,1/04/1999,INCOMPLETE,Compact,Incomplete,,0,424,460,98880
9/03/2008,J12834452,3088,26/08/2008,,Unknown Status,Core,State,24/12/1999,COMPLETE,Compact,Complete,145848,0,728,468,19576
16/03/2008,J12899695,3088,1/01/2008,,Unknown Status,Core,State,10/11/2000,COMPLETE,Compact,Complete,145848,0,660,304,24440
,J12797999,3088,30/04/2008,,Unknown Status,Core,State,28/07/2001,INCOMPLETE,Compact,Incomplete,,0,1308,680,14052
,J12836062,3088,31/05/2008,,Unknown Status,Core,State,29/10/2001,INCOMPLETE,Compact,Incomplete,,0,152,524,14720
19/07/2008,J12939339,3088,22/08/2008,,Unknown Status,Core,State,22/02/2001,COMPLETE,Compact,Complete,145848,0,1348,536,11212
20/02/2008,J12838827,3088,21/05/2008,,Unknown Status,Core,State,18/02/2001,COMPLETE,Compact,Complete,31024,0,896,24,21936
29/05/2008,J12916040,3088,22/01/2010,,Unknown Status,Core,Corporate System,17/02/2000,COMPLETE,Compact,Complete,145848,0,1692,452,11676
12/04/2008,J12874023,3088,10/02/2009,11/01/2010,Expired Over 2 Years Ago,Core,State,1/09/2000,COMPLETE,Compact,Complete,145848,0,980,396,20588
,J12916931,3088,4/01/2008,,Unknown Status,Core,State,7/12/1999,INCOMPLETE,Compact,Incomplete,,0,1524,252,40320
29/05/2008,J12915067,3088,28/12/2007,,Unknown Status,Core,State,7/07/2000,COMPLETE,Compact,Complete,145848,0,604,232,70800
,J12989991,3088,16/10/2008,,Unknown Status,Core,State,24/08/2000,INCOMPLETE,Compact,Incomplete,,0,200,528,68880
,J12597775,,29/05/2010,29/04/2011,Recently Expired,Core,Technical Doc,16/02/1997,INCOMPLETE,Dual Phase,Incomplete,,0,452,16,15200
28/10/2008,J13000307,,6/10/2008,,Unknown Status,Core,Technical Doc,9/06/2000,COMPLETE,Compact,Complete,29244,0,632,32,94560
,J12587257,4120,6/11/2009,13/07/2010,Recently Expired,Core,Public Company,20/03/1992,INCOMPLETE,Dual Phase,Incomplete,,0,932,24,17332
25/05/2006,J12592221,4120,31/12/2009,18/08/2010,Recently Expired,Core,State-Public,2/05/1997,COMPLETE,Dual Phase,Complete,18096,0,1468,76,74520
10/03/2006,J12558866,4120,16/12/2009,14/09/2010,Recently Expired,Core,Public Company,27/12/1995,COMPLETE,Dual Phase,Complete,29244,0,160,80,13632
,J12778277,4120,5/07/2011,,Unknown Status,Yard,Public Company,1/11/2002,INCOMPLETE,Dual Phase,Incomplete,,0,1560,96,21892
,J12647555,4120,7/01/2010,17/05/2010,Recently Expired,Yard,State-Public,24/07/1998,INCOMPLETE,Dual Phase,Incomplete,,0,788,60,16036
16/09/2007,J12698454,4120,18/08/2007,,Unknown Status,Bat,Public Company,8/02/1993,COMPLETE,3 Phase,Complete,29244,0,412,128,95440
31/10/2007,J12682479,4120,27/05/2007,,Unknown Status,Bat,State,8/05/1993,COMPLETE,3 Phase,Complete,21512,0,112,200,75760
,J13014539,4120,24/02/2009,,Unknown Status,Bat,Public Company,30/06/1993,INCOMPLETE,3 Phase,Incomplete,,0,336,412,10868
,J12601806,4120,4/12/2005,,Unknown Status,Yard,State,30/06/1997,INCOMPLETE,3 Phase,Incomplete,,0,40,720,24112
6/11/2007,J12807884,4120,11/01/2008,,Unknown Status,Yard,Public Company,2/05/2001,COMPLETE,3 Phase,Complete,29244,0,1404,1176,2000
5/07/2006,J12643252,4120,23/03/2007,,Unknown Status,Yard,Public Company,15/07/1997,COMPLETE,3 Phase,Complete,29244,0,308,228,36200
26/01/2007,J12647777,4120,27/11/2009,20/08/2010,Recently Expired,Core,State-Public,13/12/1996,COMPLETE,Compact,Complete,21512,0,908,28,79080
3/09/2007,J12691041,4120,15/05/2010,21/06/2010,Recently Expired,Core,Corporate System,24/07/1996,COMPLETE,Compact,Complete,29244,0,516,80,49600
21/09/2005,J12555594,4120,16/01/2010,15/04/2010,Recently Expired,Core,Public Company,1/03/1993,COMPLETE,Compact,Complete,14208,0,152,136,84360
,J12753279,4120,30/10/2007,,Unknown Status,Yard,Public Company,23/10/1996,INCOMPLETE,5 Phase,Incomplete,,0,792,312,35160
,J12641977,4120,13/12/2006,,Unknown Status,Yard,Public Company,18/06/1998,INCOMPLETE,5 Phase,Incomplete,,0,1376,1452,14000
,J13030698,4120,18/08/2011,26/08/2011,Recently Expired,Yard,State-Public,30/01/2000,INCOMPLETE,5 Phase,Incomplete,,0,1004,1216,15720
27/06/2006,J12592667,4120,4/11/2010,,Unknown Status,Yard,Public Company,11/06/1996,COMPLETE,5 Phase,Complete,11204,0,12,176,24324
,J12704566,4120,14/07/2007,,Unknown Status,Yard,State,4/04/1996,INCOMPLETE,5 Phase,Incomplete,,0,1384,1068,28020
29/11/2007,J12726304,4120,5/10/2007,,Unknown Status,Core,Public Company,9/04/1998,COMPLETE,Dual Phase,Complete,29244,0,208,548,18508
,J12929369,4120,4/09/2008,,Unknown Status,Core,Public Company,9/08/1997,INCOMPLETE,Dual Phase,Incomplete,,0,1616,392,70160
,J12750393,4120,10/10/2007,,Unknown Status,Core,Public Company,31/08/1999,INCOMPLETE,Dual Phase,Incomplete,,0,224,96,18868
,J12952967,4120,23/06/2008,,Unknown Status,Core,Public Company,16/10/2003,INCOMPLETE,Dual Phase,Incomplete,,0,304,664,26040
26/02/2008,J12867935,4120,2/10/2008,,Unknown Status,Core,Public Company,15/06/2002,COMPLETE,Dual Phase,Complete,29244,0,1356,80,38400
,J12934811,4120,29/09/2008,,Unknown Status,Core,Public Company,24/03/1999,INCOMPLETE,Compact,Incomplete,,0,1396,364,92960
,J12915444,4120,6/03/2008,,Unknown Status,Core,Public Company,1/04/1997,INCOMPLETE,Compact,Incomplete,,0,988,396,28408
16/08/2007,J12733985,4120,4/10/2007,,Unknown Status,Core,State,18/11/1998,COMPLETE,Compact,Complete,8760,0,28,140,24852
24/03/2008,J12929888,4120,8/05/2008,,Unknown Status,Core,Public Company,5/04/1998,COMPLETE,Compact,Complete,29244,0,404,608,24000
6/01/2008,J12882053,4120,27/09/2008,,Unknown Status,Core,State,25/11/2001,COMPLETE,Compact,Complete,29244,0,1296,168,26256
28/12/2008,J12994606,4120,4/11/2008,,Unknown Status,Core,State,4/12/2000,COMPLETE,Compact,Complete,21512,0,1200,348,92640
6/10/2005,J12554748,3059,22/01/2010,26/06/2010,Recently Expired,Core,Corporate System,5/05/1993,COMPLETE,Dual Phase,Complete,147328,0,48,120,55440
,J12611460,3059,1/01/2010,23/11/2010,Recently Expired,Core,State-Public,28/10/1996,INCOMPLETE,Dual Phase,Incomplete,,0,412,96,13364
,J12560500,3059,21/02/2010,13/07/2010,Recently Expired,Core,State-Public,18/12/1993,INCOMPLETE,Dual Phase,Incomplete,,0,1188,36,70840
1/06/2008,J12940728,3059,12/04/2008,,Unknown Status,Core,State,10/04/1992,COMPLETE,Dual Phase,Complete,149296,0,1524,372,70320
13/05/2005,J12550293,3059,26/11/2009,23/11/2009,Expired Over 2 Years Ago,Core,State-Public,25/08/1993,COMPLETE,Dual Phase,Complete,147328,0,1264,128,82240
27/12/2006,J12650013,3059,10/03/2010,12/07/2010,Recently Expired,Core,Corporate System,23/07/1996,COMPLETE,Dual Phase,Complete,147328,0,1196,60,48680
4/06/2005,J12551005,3059,20/05/2010,22/12/2010,Recently Expired,Core,Corporate System,21/03/1992,COMPLETE,Dual Phase,Complete,147832,0,612,12,10028
8/05/2005,J12552699,3059,28/01/2010,10/08/2010,Recently Expired,Core,Corporate System,19/06/1992,COMPLETE,Dual Phase,Complete,147328,0,760,104,47800
30/06/2005,J12554355,3059,6/12/2009,24/02/2010,Expired Over 2 Years Ago,Core,State-Public,7/04/1992,COMPLETE,Dual Phase,Complete,147328,0,1148,128,32200
27/12/2008,J12994749,3059,21/08/2008,,Unknown Status,Yard,State,20/08/2000,COMPLETE,Dual Phase,Complete,146540,0,836,1080,40280
11/01/2009,J12995605,3059,9/10/2008,,Unknown Status,Yard,Corporate System,2/09/1998,COMPLETE,Dual Phase,Complete,151432,0,1424,1080,50400
9/11/2008,J12996664,3059,17/11/2008,19/10/2009,Expired Over 2 Years Ago,Core,Corporate System,6/01/1994,COMPLETE,Single Phase,Complete,147328,0,572,360,12160
9/02/2008,J12865167,3059,5/11/2007,,Unknown Status,Bat,State,25/06/1993,COMPLETE,3 Phase,Complete,146540,0,544,400,39560
15/11/2007,J12734435,3059,1/05/2007,,Unknown Status,Bat,State,12/01/1993,COMPLETE,3 Phase,Complete,147328,0,384,28,12168
20/12/2007,J12726234,3059,28/07/2007,,Unknown Status,Yard,State,18/05/1998,COMPLETE,3 Phase,Complete,147328,0,1340,1296,18088
29/03/2007,J12658759,3059,2/04/2007,,Unknown Status,Yard,State,15/07/1996,COMPLETE,3 Phase,Complete,147328,0,300,856,26976
23/08/2005,J12553976,3059,26/12/2009,24/10/2010,Recently Expired,Core,State,28/08/1992,COMPLETE,Compact,Complete,146540,0,328,120,62520
,J12550322,3059,12/11/2009,7/12/2009,Expired Over 2 Years Ago,Core,State-Public,14/03/1993,INCOMPLETE,Compact,Incomplete,,0,52,52,73400
31/07/2005,J12554621,3059,29/11/2009,18/01/2010,Expired Over 2 Years Ago,Core,Corporate System,7/11/1992,COMPLETE,Compact,Complete,147328,0,280,124,94680
18/04/2008,J12907457,3059,23/12/2009,7/01/2010,Expired Over 2 Years Ago,Core,Corporate System,1/10/1996,COMPLETE,Compact,Complete,146540,0,1064,56,55360
,J12555012,3059,10/02/2010,24/03/2010,Recently Expired,Core,Corporate System,2/01/1993,INCOMPLETE,Compact,Incomplete,,0,196,112,16452
30/06/2005,J12556449,3059,1/12/2009,26/02/2010,Expired Over 2 Years Ago,Core,State-Public,31/12/1992,COMPLETE,Compact,Complete,146540,0,444,112,13424
,J13017079,3059,15/02/2009,13/10/2009,Expired Over 2 Years Ago,Core,State,17/08/1995,INCOMPLETE,Compact,Incomplete,,0,904,508,84800
22/07/2008,J12932989,3059,1/11/2008,,Unknown Status,Core,Corporate System,24/01/1997,COMPLETE,Compact,Complete,147328,0,320,568,23280
10/07/2006,J12593817,3059,30/12/2009,2/03/2010,Recently Expired,Core,Corporate System,3/07/1993,COMPLETE,Compact,Complete,147328,0,996,76,40240
,J12560622,3059,22/09/2010,31/07/2010,Recently Expired,Core,Technical Doc,1/05/1992,INCOMPLETE,Compact,Incomplete,,0,1452,28,96480
,J12550471,3059,26/02/2010,24/11/2010,Recently Expired,Core,State-Public,30/06/1992,INCOMPLETE,Compact,Incomplete,,0,1044,88,11420
26/12/2007,J12755018,3059,19/09/2007,,Unknown Status,Yard,State,12/04/1996,COMPLETE,5 Phase,Complete,149296,0,232,844,70920
22/05/2009,J13029264,3059,10/09/2009,6/06/2010,Recently Expired,Bat,Technical Doc,26/02/1993,COMPLETE,5 Phase,Complete,151432,620,700,388,19224
4/08/2008,J12935114,3059,28/06/2008,,Unknown Status,Yard,State,29/11/2000,COMPLETE,5 Phase,Complete,147832,0,1292,76,35280
9/09/2006,J12610722,3059,21/07/2005,,Unknown Status,Yard,State,1/06/1998,COMPLETE,5 Phase,Complete,147328,0,832,628,10588
22/09/2008,J12984048,3059,22/10/2008,,Unknown Status,Adventure,Corporate System,14/06/1996,COMPLETE,Large,Complete,147328,0,904,944,39640
,J12554455,3059,14/07/2009,15/07/2010,Recently Expired,Adventure,State-Public,7/05/1993,INCOMPLETE,Large,Incomplete,,0,892,8,86080
31/07/2007,J12676914,3059,9/02/2007,,Unknown Status,SL-300,State,3/01/2002,COMPLETE,Dual Phase,Complete,150568,0,2356,392,31288
27/05/2007,J12669108,3059,1/05/2007,,Unknown Status,SL-300,State,30/10/1997,COMPLETE,Dual Phase,Complete,148412,0,1772,1024,29184
23/11/2007,J12778614,3059,18/08/2007,,Unknown Status,Core,State,5/06/1997,COMPLETE,Dual Phase,Complete,147328,0,780,604,52200
5/11/2008,J12986290,3059,25/10/2008,,Unknown Status,Core,State,2/11/1999,COMPLETE,Dual Phase,Complete,149624,0,1508,604,15416
3/11/2007,J12764246,3059,30/09/2007,,Unknown Status,Core,State,14/06/1998,COMPLETE,Dual Phase,Complete,149296,0,640,408,93160
,J12818739,3059,1/04/2010,4/01/2011,Recently Expired,Core,State,17/04/1998,INCOMPLETE,Dual Phase,Incomplete,,0,552,260,48520
,J12782535,3059,12/09/2007,,Unknown Status,Core,State,27/05/1998,INCOMPLETE,Dual Phase,Incomplete,,0,1448,176,70440
,J12938319,3059,22/05/2008,,Unknown Status,Core,State,20/12/1998,INCOMPLETE,Dual Phase,Incomplete,,0,1540,424,21384
19/08/2008,J12970631,3059,17/06/2008,,Unknown Status,Core,State,18/12/1998,COMPLETE,Dual Phase,Complete,147328,0,1656,548,22276
12/01/2009,J13015279,3059,7/12/2008,27/04/2009,Expired Over 2 Years Ago,Core,State,2/03/1998,COMPLETE,Dual Phase,Complete,146540,0,400,504,10996
,J12712067,3059,18/07/2007,,Unknown Status,Core,State,1/09/1998,INCOMPLETE,Dual Phase,Incomplete,,0,388,424,43400
30/09/2008,J13002734,3059,7/10/2008,,Unknown Status,Core,Corporate System,19/10/1998,COMPLETE,Dual Phase,Complete,147328,0,852,664,15200
26/12/2007,J12797648,3059,5/06/2008,,Unknown Status,Core,State,4/04/2002,COMPLETE,Dual Phase,Complete,147328,0,760,520,13356
4/08/2009,J13027445,3059,1/08/2009,19/02/2010,Expired Over 2 Years Ago,Core,Corporate System,21/12/2002,COMPLETE,Dual Phase,Complete,151432,0,808,80,13240
21/05/2008,J12960552,3059,3/04/2008,,Unknown Status,Core,State,1/07/2001,COMPLETE,Dual Phase,Complete,147328,0,1344,288,14640
